#,id,bureau_score,score_band,report_status,total_accounts,active_accounts,overdue_accounts,dpd_max,credit_utilization_pct,emi_to_income_ratio,tradelines,enquiries,mock_raw_report,created_at,loan_application_id,user_id
6811,6811,825,high,mocked,11,4,0,0,5.97,0.26,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 38883.6}]","{""bureau_score"": 825, ""report_number"": ""cd8f524c-ae7d-4c42-9c24-cb5903908778"", ""assessment_date"": ""2025-04-20""}",2025-05-11 10:06:19.738627,6811,115
6812,6812,457,low,mocked,2,1,0,0,25.26,0.29,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 84229.5}]","{""bureau_score"": 457, ""report_number"": ""a1104448-6c3d-421f-aad4-e2e9b9d02f1c"", ""assessment_date"": ""2025-01-29""}",2025-05-11 10:06:19.767295,6812,6324
6813,6813,433,low,mocked,4,1,0,0,90.48,0.02,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 6201.1}]","{""bureau_score"": 433, ""report_number"": ""617c20b5-8e1a-4e87-8d6c-0cd230f69e2c"", ""assessment_date"": ""2025-01-03""}",2025-05-11 10:06:19.791724,6813,424
6814,6814,459,low,mocked,10,10,0,0,1.13,0.19,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 49826.3}]","{""bureau_score"": 459, ""report_number"": ""1144de90-8dca-495a-aefe-f849ddccc44f"", ""assessment_date"": ""2025-03-20""}",2025-05-11 10:06:19.811200,6814,9970
6815,6815,706,medium,mocked,5,5,0,0,63.99,0.07,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 10262.7}]","{""bureau_score"": 706, ""report_number"": ""7d9e8510-72f4-4e52-bb6e-8264faf08add"", ""assessment_date"": ""2025-02-13""}",2025-05-11 10:06:19.839247,6815,8935
6816,6816,768,high,mocked,2,1,0,0,16.37,0.16,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 35715.9}]","{""bureau_score"": 768, ""report_number"": ""d238e4cf-34a7-466d-8ef4-89c63993dc28"", ""assessment_date"": ""2025-03-01""}",2025-05-11 10:06:19.868187,6816,2711
6817,6817,373,low,mocked,10,8,0,0,32.45,0.07,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 27438.8}]","{""bureau_score"": 373, ""report_number"": ""7ae781d6-18b9-46f5-b7d2-a1ed031f569a"", ""assessment_date"": ""2025-04-01""}",2025-05-11 10:06:19.891848,6817,691
6818,6818,693,medium,mocked,13,2,0,0,79.29,0.16,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 57996.4}]","{""bureau_score"": 693, ""report_number"": ""8657f9c0-76fe-430f-860d-ee821d42fd3c"", ""assessment_date"": ""2025-04-13""}",2025-05-11 10:06:19.911380,6818,1911
6819,6819,644,low,mocked,11,1,0,0,7.83,0.12,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 50622.8}]","{""bureau_score"": 644, ""report_number"": ""ae878d58-d413-48f7-bb23-e0050ae528b1"", ""assessment_date"": ""2025-01-22""}",2025-05-11 10:06:19.948117,6819,5234
6820,6820,633,low,mocked,7,7,0,0,40.47,0.18,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 76132.7}]","{""bureau_score"": 633, ""report_number"": ""978d800f-537a-421b-acae-b84ec7a7a98e"", ""assessment_date"": ""2025-04-22""}",2025-05-11 10:06:19.975417,6820,6676
6821,6821,350,low,mocked,15,6,0,30,32.08,0.41,"[{""dpd"": 30, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 88466.5}]","{""bureau_score"": 350, ""report_number"": ""db3a5a63-9033-4892-ac13-7248fb29e733"", ""assessment_date"": ""2025-05-09""}",2025-05-11 10:06:19.995365,6821,9271
6822,6822,798,high,mocked,3,1,0,30,79.24,0.24,"[{""dpd"": 30, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 80684.9}]","{""bureau_score"": 798, ""report_number"": ""2f7bb1c7-8dbd-48e7-a911-3ee3077f7725"", ""assessment_date"": ""2025-04-18""}",2025-05-11 10:06:20.021140,6822,6445
6823,6823,692,medium,mocked,11,8,0,0,85.41,0.04,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 14885.3}]","{""bureau_score"": 692, ""report_number"": ""57928076-4fbd-4a3b-8913-917b452621d9"", ""assessment_date"": ""2025-03-31""}",2025-05-11 10:06:20.056087,6823,2939
6824,6824,798,high,mocked,9,1,1,60,11.3,4.06,"[{""dpd"": 60, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 86338.1}]","{""bureau_score"": 798, ""report_number"": ""e12024dd-be52-495f-bec2-05322487cbe7"", ""assessment_date"": ""2025-04-13""}",2025-05-11 10:06:20.079583,6824,3991
6825,6825,554,low,mocked,4,2,2,90,68.91,0.17,"[{""dpd"": 90, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 85615.3}]","{""bureau_score"": 554, ""report_number"": ""aaff4399-858b-4104-a9ba-b613a502d52c"", ""assessment_date"": ""2025-03-05""}",2025-05-11 10:06:20.098885,6825,6003
6826,6826,664,medium,mocked,2,2,0,0,17.96,0.7,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 79724.2}]","{""bureau_score"": 664, ""report_number"": ""cdf114d8-2b23-41e3-b732-4bcd5b471b7c"", ""assessment_date"": ""2025-01-20""}",2025-05-11 10:06:20.140889,6826,4502
6827,6827,812,high,mocked,4,3,1,90,34.29,0.36,"[{""dpd"": 90, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 42750.5}]","{""bureau_score"": 812, ""report_number"": ""2d808bb4-b50f-4548-a2ff-8b5b893b22a6"", ""assessment_date"": ""2025-03-03""}",2025-05-11 10:06:20.166239,6827,6730
6828,6828,600,low,mocked,8,5,0,0,80.07,0.04,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 26175.8}]","{""bureau_score"": 600, ""report_number"": ""e5712b5c-f014-44d2-b5a0-5e74e416bcad"", ""assessment_date"": ""2025-04-28""}",2025-05-11 10:06:20.185735,6828,5347
6829,6829,355,low,mocked,11,4,0,0,94.14,0.69,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 63049.7}]","{""bureau_score"": 355, ""report_number"": ""10d8b2a7-c112-41cd-9d38-fff2add0f3a7"", ""assessment_date"": ""2025-01-12""}",2025-05-11 10:06:20.208016,6829,4333
6830,6830,569,low,mocked,3,3,3,30,77.09,0.87,"[{""dpd"": 30, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 55850.9}]","{""bureau_score"": 569, ""report_number"": ""f3ad11c2-d5f6-4799-a8d1-510db475c776"", ""assessment_date"": ""2025-04-26""}",2025-05-11 10:06:20.243441,6830,6671
6831,6831,770,high,mocked,13,7,1,60,35.48,0.36,"[{""dpd"": 60, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 79590.4}]","{""bureau_score"": 770, ""report_number"": ""34d8c3ce-4f93-4fbc-a6a0-a27e2c3f40bf"", ""assessment_date"": ""2025-04-20""}",2025-05-11 10:06:20.266948,6831,5238
6832,6832,306,low,mocked,5,3,0,0,9.84,0.34,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 11455.3}]","{""bureau_score"": 306, ""report_number"": ""9eb303c3-bf14-42a7-8035-3e3f76573ff9"", ""assessment_date"": ""2025-02-13""}",2025-05-11 10:06:20.286325,6832,4866
6833,6833,603,low,mocked,2,2,1,60,79.29,0.05,"[{""dpd"": 60, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 19155.7}]","{""bureau_score"": 603, ""report_number"": ""5300a3d6-c258-4a71-82c0-120045d8cf2f"", ""assessment_date"": ""2025-05-02""}",2025-05-11 10:06:20.317869,6833,6372
6834,6834,810,high,mocked,4,3,3,30,15.99,0.21,"[{""dpd"": 30, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 89244.6}]","{""bureau_score"": 810, ""report_number"": ""827aad5c-3a54-4e59-b3d0-2c7810729d1c"", ""assessment_date"": ""2025-04-17""}",2025-05-11 10:06:20.350252,6834,4314
6835,6835,574,low,mocked,13,4,0,0,59.11,0.15,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 14798.6}]","{""bureau_score"": 574, ""report_number"": ""7a384d15-9eda-4e2a-8c2f-8df923c44871"", ""assessment_date"": ""2025-01-20""}",2025-05-11 10:06:20.368647,6835,4785
6836,6836,458,low,mocked,14,1,1,30,6.06,0.05,"[{""dpd"": 30, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 5459.4}]","{""bureau_score"": 458, ""report_number"": ""4acd3a0e-38bb-4e73-b03f-88f20e5bf431"", ""assessment_date"": ""2025-01-25""}",2025-05-11 10:06:20.387875,6836,1918
6837,6837,754,high,mocked,3,1,0,0,74.46,2,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 60158.9}]","{""bureau_score"": 754, ""report_number"": ""4a7b28ac-e3d2-4bfc-ba85-9c769d6acee1"", ""assessment_date"": ""2025-04-04""}",2025-05-11 10:06:20.418643,6837,3405
6838,6838,483,low,mocked,12,6,0,0,50.75,0.09,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 30053.2}]","{""bureau_score"": 483, ""report_number"": ""b7fa25a1-d1ee-42c9-b689-fed02bebba9e"", ""assessment_date"": ""2025-04-08""}",2025-05-11 10:06:20.446060,6838,4197
6839,6839,664,medium,mocked,11,9,0,0,69.61,0.16,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 32037.9}]","{""bureau_score"": 664, ""report_number"": ""666fc6c6-7062-4467-8e47-1ac36cb72161"", ""assessment_date"": ""2025-01-23""}",2025-05-11 10:06:20.469088,6839,1640
6840,6840,450,low,mocked,10,6,0,0,13.86,0.13,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 81659.7}]","{""bureau_score"": 450, ""report_number"": ""a1e73567-b0aa-43b3-8ba3-4c7e6aaa1a4e"", ""assessment_date"": ""2025-04-10""}",2025-05-11 10:06:20.491362,6840,6670
6841,6841,415,low,mocked,1,1,0,0,12.96,0.14,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 11301.5}]","{""bureau_score"": 415, ""report_number"": ""5b648bd1-941e-401c-9fde-2168a7266f40"", ""assessment_date"": ""2025-02-13""}",2025-05-11 10:06:20.521194,6841,5816
6842,6842,301,low,mocked,15,5,0,0,55.17,0.12,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 64716.9}]","{""bureau_score"": 301, ""report_number"": ""8d21ce61-c632-4c71-a338-b7f9fe7070a4"", ""assessment_date"": ""2025-02-12""}",2025-05-11 10:06:20.549705,6842,3097
6843,6843,303,low,mocked,10,5,0,0,48.19,0.37,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 55315.6}]","{""bureau_score"": 303, ""report_number"": ""2739af19-a1cc-4099-9191-def52345d580"", ""assessment_date"": ""2025-03-30""}",2025-05-11 10:06:20.572366,6843,9906
6844,6844,504,low,mocked,5,4,0,0,45.68,0.12,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 82873.6}]","{""bureau_score"": 504, ""report_number"": ""45b1ba7b-f030-4b32-a885-1b7bbd8bea0e"", ""assessment_date"": ""2025-02-13""}",2025-05-11 10:06:20.600162,6844,3439
6845,6845,846,high,mocked,1,1,0,0,83.71,0.21,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 80906.5}]","{""bureau_score"": 846, ""report_number"": ""4d52d0d0-9007-4f1a-b5c2-b322570f262f"", ""assessment_date"": ""2025-01-31""}",2025-05-11 10:06:20.628274,6845,7756
6846,6846,439,low,mocked,5,4,0,0,47.03,0.88,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 50472.1}]","{""bureau_score"": 439, ""report_number"": ""f4a13fba-236c-4e8e-9621-e2e334b71741"", ""assessment_date"": ""2025-02-14""}",2025-05-11 10:06:20.656097,6846,8451
6847,6847,516,low,mocked,6,4,0,60,76.26,0.32,"[{""dpd"": 60, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 45553.2}]","{""bureau_score"": 516, ""report_number"": ""53528b9b-1789-41a4-83eb-e32cfb92207d"", ""assessment_date"": ""2025-05-06""}",2025-05-11 10:06:20.678312,6847,3409
6848,6848,446,low,mocked,13,5,0,0,49.36,0.09,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 47416.5}]","{""bureau_score"": 446, ""report_number"": ""a6f68f49-a4e3-4b9d-8b3a-ba30421a0351"", ""assessment_date"": ""2025-01-10""}",2025-05-11 10:06:20.708074,6848,3524
6849,6849,675,medium,mocked,11,1,0,0,34.07,0.58,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 73020.4}]","{""bureau_score"": 675, ""report_number"": ""6abc21c8-d990-4933-bcb3-8fdf6c304a03"", ""assessment_date"": ""2025-02-22""}",2025-05-11 10:06:20.733372,6849,1567
6850,6850,754,high,mocked,1,1,0,30,65.68,0.03,"[{""dpd"": 30, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 6173.7}]","{""bureau_score"": 754, ""report_number"": ""43c8bc9f-7422-47c8-9ddb-dc5a73dfc407"", ""assessment_date"": ""2025-05-03""}",2025-05-11 10:06:20.752886,6850,4998
6851,6851,372,low,mocked,7,3,0,0,70.53,0.34,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 91477.5}]","{""bureau_score"": 372, ""report_number"": ""073c702f-c1b9-45da-87dc-a4ba44817f5d"", ""assessment_date"": ""2025-02-10""}",2025-05-11 10:06:20.774943,6851,3372
6852,6852,423,low,mocked,6,4,0,0,23.22,0.18,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 25239.3}]","{""bureau_score"": 423, ""report_number"": ""77f7a193-9e94-4612-9340-b82ffd6f2b0c"", ""assessment_date"": ""2025-03-10""}",2025-05-11 10:06:20.804185,6852,3000
6853,6853,624,low,mocked,13,6,2,30,20.82,0.08,"[{""dpd"": 30, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 18970.4}]","{""bureau_score"": 624, ""report_number"": ""26a552fd-6662-4cd6-a5ef-6ee2a771cb5d"", ""assessment_date"": ""2025-04-16""}",2025-05-11 10:06:20.828229,6853,7058
6854,6854,309,low,mocked,5,4,0,30,81.39,0.06,"[{""dpd"": 30, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 5916.5}]","{""bureau_score"": 309, ""report_number"": ""7bdceff0-31f9-4f95-b934-42dc7ee3be76"", ""assessment_date"": ""2025-04-16""}",2025-05-11 10:06:20.845779,6854,9568
6855,6855,658,medium,mocked,7,5,1,30,7.15,0.06,"[{""dpd"": 30, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 32677.8}]","{""bureau_score"": 658, ""report_number"": ""7435784b-5957-49b8-8962-1cd510ad023b"", ""assessment_date"": ""2025-03-25""}",2025-05-11 10:06:20.866042,6855,6044
6856,6856,835,high,mocked,5,1,0,0,10.37,0.11,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 28318.7}]","{""bureau_score"": 835, ""report_number"": ""dc874bfd-e0a3-4057-b10f-b73c84ce13c9"", ""assessment_date"": ""2025-03-18""}",2025-05-11 10:06:20.894986,6856,9962
6857,6857,368,low,mocked,13,5,0,0,54.58,0.56,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 75719.9}]","{""bureau_score"": 368, ""report_number"": ""35059e09-de6d-49a5-966f-46307ccf9b81"", ""assessment_date"": ""2025-02-25""}",2025-05-11 10:06:20.924171,6857,1878
6858,6858,796,high,mocked,4,3,0,0,44.93,0.06,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 25162.1}]","{""bureau_score"": 796, ""report_number"": ""c3228752-6648-4a65-ab9c-0af184c75a95"", ""assessment_date"": ""2025-02-22""}",2025-05-11 10:06:20.947733,6858,3009
6859,6859,804,high,mocked,9,9,0,0,27.95,0.08,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 53878.2}]","{""bureau_score"": 804, ""report_number"": ""0b09b576-3061-419f-a5df-1cdc9221e446"", ""assessment_date"": ""2025-01-03""}",2025-05-11 10:06:20.975815,6859,7553
6860,6860,647,low,mocked,8,7,2,30,38.53,0.66,"[{""dpd"": 30, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 89092.8}]","{""bureau_score"": 647, ""report_number"": ""c0e4fd42-27e5-4827-9a32-245575a9f1ff"", ""assessment_date"": ""2025-02-28""}",2025-05-11 10:06:21.003950,6860,9259
6861,6861,633,low,mocked,4,2,0,0,12.11,1.04,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 86305.8}]","{""bureau_score"": 633, ""report_number"": ""65f93c0c-ba23-471a-b42e-9b7b873a07f7"", ""assessment_date"": ""2025-03-08""}",2025-05-11 10:06:21.025542,6861,6676
6862,6862,340,low,mocked,2,1,0,0,62.02,0.03,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 10079.1}]","{""bureau_score"": 340, ""report_number"": ""36e9983c-97a7-4d83-8c8e-d2666962924a"", ""assessment_date"": ""2025-03-31""}",2025-05-11 10:06:21.044860,6862,4154
6863,6863,692,medium,mocked,10,8,0,0,61.72,3.03,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 87726.4}]","{""bureau_score"": 692, ""report_number"": ""3605e78b-18fb-4e70-9091-bdd7afdbb0c4"", ""assessment_date"": ""2025-03-25""}",2025-05-11 10:06:21.072914,6863,1073
6864,6864,483,low,mocked,3,2,0,0,3.3,1.55,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 70445.3}]","{""bureau_score"": 483, ""report_number"": ""7f558fd4-a70d-42d5-9ecc-31fa2ea38c54"", ""assessment_date"": ""2025-04-02""}",2025-05-11 10:06:21.100959,6864,8928
6865,6865,819,high,mocked,7,7,0,0,10.15,1.31,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 64654.3}]","{""bureau_score"": 819, ""report_number"": ""50879ec9-20a4-4864-8d97-150fb13272a8"", ""assessment_date"": ""2025-04-28""}",2025-05-11 10:06:21.122455,6865,6014
6866,6866,792,high,mocked,6,6,0,0,27.92,0.22,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 39852.9}]","{""bureau_score"": 792, ""report_number"": ""0d4bab5b-3c8d-4ea2-9473-412def9db417"", ""assessment_date"": ""2025-03-25""}",2025-05-11 10:06:21.149944,6866,893
6867,6867,681,medium,mocked,9,9,0,0,39.48,0.32,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 47030.9}]","{""bureau_score"": 681, ""report_number"": ""a30cbd9e-4111-4c89-bccb-516fc980f8e5"", ""assessment_date"": ""2025-04-30""}",2025-05-11 10:06:21.179982,6867,2023
6868,6868,338,low,mocked,4,3,0,0,70.23,0.15,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 16785.9}]","{""bureau_score"": 338, ""report_number"": ""ef1ac72d-7c98-4692-ba69-4cf23dcb8412"", ""assessment_date"": ""2025-03-11""}",2025-05-11 10:06:21.205200,6868,6305
6869,6869,525,low,mocked,7,4,0,0,16.57,0.23,"[{""dpd"": 0, ""account_type"": ""credit_card""}, {""dpd"": 0, ""account_type"": ""personal_loan""}]","[{""type"": ""loan"", ""amount"": 89516.6}]","{""bureau_score"": 525, ""report_number"": ""03a893ef-539b-4db0-9f9d-e12dca49b70f"", ""assessment_date"": ""2025-04-10""}",2025-05-11 10:06:21.224622,6869,1470
